ForecastID,Confirmed,Deaths
497,10508.0,225.0
498,78398.0,1214.0
499,4087.0,37.0
500,137500.0,2286.0
501,5525.0,40.0
502,199761.0,5201.0
503,67646.0,854.0
504,744073.0,13686.0
505,59982.0,2053.0
506,52842.0,4519.0
507,18191.0,658.0
508,624393.0,11522.0
509,282456.0,5841.0
510,8480.0,66.0
511,32396.0,371.0
512,244579.0,8845.0
513,98992.0,3743.0
514,69468.0,1299.0
515,43776.0,489.0
516,49594.0,963.0
517,156065.0,5229.0
518,4939.0,143.0
519,112052.0,3862.0
520,129876.0,9354.0
521,114056.0,6786.0
522,81963.0,2131.0
523,87610.0,2536.0
524,87618.0,1661.0
525,7580.0,106.0
526,36329.0,430.0
527,69943.0,1374.0
528,7530.0,459.0
529,193295.0,17078.0
530,27261.0,797.0
531,438824.0,33208.0
532,181250.0,2842.0
533,12075.0,161.0
534,130259.0,4510.0
535,60903.0,844.0
536,28026.0,479.0
537,144563.0,8156.0
538,22523.0,1112.0
539,129523.0,2821.0
540,14182.0,180.0
541,169576.0,1882.0
542,667591.0,13075.0
543,58701.0,433.0
544,1696.0,59.0
545,125046.0,2646.0
546,79184.0,2007.0
547,10543.0,227.0
548,78639.0,1222.0
549,4112.0,37.0
550,138637.0,2298.0
551,5555.0,41.0
552,199580.0,5217.0
553,68297.0,859.0
554,747979.0,13753.0
555,60223.0,2061.0
556,52877.0,4524.0
557,18280.0,663.0
558,623788.0,11558.0
559,283694.0,5866.0
560,8495.0,67.0
561,32401.0,372.0
562,245271.0,8891.0
563,99503.0,3778.0
564,69862.0,1317.0
565,43891.0,492.0
566,49786.0,967.0
567,156840.0,5255.0
568,4983.0,144.0
569,112440.0,3871.0
570,130023.0,9381.0
571,114260.0,6787.0
572,82557.0,2157.0
573,88150.0,2543.0
574,87956.0,1670.0
575,7602.0,106.0
576,36511.0,433.0
577,70016.0,1379.0
578,7554.0,461.0
579,193481.0,17180.0
580,27446.0,799.0
581,439232.0,33227.0
582,182671.0,2857.0
583,12112.0,163.0
584,130920.0,4545.0
585,61124.0,848.0
586,28135.0,481.0
587,145122.0,8197.0
588,22600.0,1117.0
589,130741.0,2831.0
590,14258.0,181.0
591,171079.0,1893.0
592,671186.0,13108.0
593,59351.0,435.0
594,1703.0,59.0
595,125471.0,2655.0
596,79651.0,2016.0
597,10577.0,228.0
598,78873.0,1229.0
599,4137.0,37.0
600,139774.0,2310.0
601,5586.0,41.0
602,199402.0,5232.0
603,68951.0,865.0
604,751971.0,13820.0
605,60463.0,2069.0
606,52912.0,4530.0
607,18369.0,668.0
608,623119.0,11594.0
609,284932.0,5892.0
610,8509.0,67.0
611,32402.0,373.0
612,245942.0,8936.0
613,100009.0,3812.0
614,70249.0,1334.0
615,43999.0,494.0
616,49983.0,971.0
617,157620.0,5281.0
618,5026.0,146.0
619,112827.0,3880.0
620,130170.0,9408.0
621,114467.0,6787.0
622,83143.0,2182.0
623,88700.0,2550.0
624,88295.0,1678.0
625,7624.0,106.0
626,36689.0,436.0
627,70088.0,1384.0
628,7578.0,464.0
629,193669.0,17282.0
630,27631.0,801.0
631,439636.0,33245.0
632,184095.0,2871.0
633,12149.0,165.0
634,131567.0,4580.0
635,61340.0,852.0
636,28242.0,483.0
637,145674.0,8239.0
638,22676.0,1123.0
639,131991.0,2842.0
640,14335.0,182.0
641,172580.0,1905.0
642,674807.0,13142.0
643,60003.0,438.0
644,1710.0,59.0
645,125898.0,2664.0
646,80122.0,2024.0
647,10611.0,229.0
648,79105.0,1236.0
649,4162.0,37.0
650,140913.0,2321.0
651,5617.0,41.0
652,199230.0,5247.0
653,69607.0,871.0
654,756056.0,13886.0
655,60701.0,2077.0
656,52949.0,4535.0
657,18459.0,673.0
658,622399.0,11630.0
659,286174.0,5917.0
660,8523.0,67.0
661,32399.0,374.0
662,246597.0,8980.0
663,100509.0,3845.0
664,70630.0,1352.0
665,44101.0,496.0
666,50184.0,975.0
667,158404.0,5307.0
668,5071.0,148.0
669,113213.0,3889.0
670,130317.0,9435.0
671,114676.0,6787.0
672,83718.0,2208.0
673,89259.0,2556.0
674,88636.0,1686.0
675,7646.0,106.0
676,36863.0,440.0
677,70161.0,1389.0
678,7602.0,466.0
679,193859.0,17384.0
680,27818.0,802.0
681,440037.0,33263.0
682,185521.0,2885.0
683,12186.0,167.0
684,132203.0,4615.0
685,61554.0,856.0
686,28345.0,485.0
687,146221.0,8279.0
688,22752.0,1129.0
689,133271.0,2852.0
690,14411.0,183.0
691,174078.0,1916.0
692,678459.0,13174.0
693,60658.0,440.0
694,1717.0,59.0
695,126328.0,2674.0
696,80596.0,2033.0
697,10645.0,230.0
698,79336.0,1243.0
699,4187.0,37.0
700,142051.0,2333.0
701,5647.0,42.0
702,199062.0,5262.0
703,70263.0,877.0
704,760240.0,13953.0
705,60938.0,2085.0
706,52985.0,4540.0
707,18549.0,678.0
708,621641.0,11665.0
709,287419.0,5943.0
710,8537.0,67.0
711,32393.0,375.0
712,247238.0,9023.0
713,101004.0,3877.0
714,71005.0,1369.0
715,44198.0,498.0
716,50389.0,978.0
717,159193.0,5333.0
718,5115.0,149.0
719,113599.0,3897.0
720,130464.0,9462.0
721,114887.0,6788.0
722,84283.0,2233.0
723,89825.0,2563.0
724,88979.0,1694.0
725,7668.0,106.0
726,37033.0,443.0
727,70236.0,1394.0
728,7626.0,469.0
729,194049.0,17485.0
730,28005.0,804.0
731,440434.0,33280.0
732,186949.0,2900.0
733,12224.0,168.0
734,132828.0,4650.0
735,61764.0,860.0
736,28447.0,487.0
737,146761.0,8319.0
738,22827.0,1135.0
739,134579.0,2862.0
740,14487.0,184.0
741,175574.0,1927.0
742,682153.0,13207.0
743,61314.0,443.0
744,1724.0,59.0
745,126762.0,2684.0
746,81073.0,2041.0
747,10679.0,231.0
748,79571.0,1250.0
749,4211.0,37.0
750,143190.0,2345.0
751,5678.0,42.0
752,198900.0,5277.0
753,70921.0,882.0
754,764527.0,14019.0
755,61173.0,2092.0
756,53022.0,4545.0
757,18640.0,682.0
758,620854.0,11700.0
759,288669.0,5968.0
760,8551.0,67.0
761,32385.0,376.0
762,247867.0,9065.0
763,101493.0,3908.0
764,71375.0,1386.0
765,44291.0,500.0
766,50597.0,982.0
767,159986.0,5359.0
768,5159.0,151.0
769,113984.0,3906.0
770,130610.0,9489.0
771,115100.0,6788.0
772,84835.0,2258.0
773,90398.0,2569.0
774,89322.0,1702.0
775,7690.0,106.0
776,37200.0,447.0
777,70312.0,1399.0
778,7649.0,471.0
779,194241.0,17587.0
780,28193.0,806.0
781,440829.0,33297.0
782,188379.0,2914.0
783,12262.0,170.0
784,133440.0,4686.0
785,61971.0,863.0
786,28547.0,488.0
787,147296.0,8359.0
788,22902.0,1141.0
789,135914.0,2872.0
790,14563.0,185.0
791,177067.0,1938.0
792,685894.0,13239.0
793,61972.0,445.0
794,1731.0,59.0
795,127200.0,2695.0
796,81554.0,2050.0
797,10712.0,232.0
798,79812.0,1256.0
799,4235.0,37.0
800,144330.0,2357.0
801,5708.0,43.0
802,198744.0,5292.0
803,71580.0,888.0
804,768923.0,14085.0
805,61406.0,2100.0
806,53059.0,4551.0
807,18731.0,687.0
808,620049.0,11735.0
809,289926.0,5994.0
810,8564.0,68.0
811,32373.0,377.0
812,248487.0,9106.0
813,101977.0,3938.0
814,71740.0,1403.0
815,44381.0,501.0
816,50808.0,986.0
817,160784.0,5385.0
818,5204.0,153.0
819,114369.0,3915.0
820,130756.0,9516.0
821,115314.0,6788.0
822,85374.0,2283.0
823,90978.0,2575.0
824,89668.0,1710.0
825,7712.0,107.0
826,37364.0,450.0
827,70391.0,1404.0
828,7673.0,474.0
829,194434.0,17689.0
830,28381.0,807.0
831,441221.0,33314.0
832,189811.0,2928.0
833,12300.0,171.0
834,134042.0,4721.0
835,62176.0,867.0
836,28645.0,490.0
837,147825.0,8398.0
838,22977.0,1147.0
839,137273.0,2883.0
840,14638.0,186.0
841,178558.0,1949.0
842,689690.0,13271.0
843,62631.0,448.0
844,1738.0,59.0
845,127644.0,2706.0
846,82038.0,2059.0
847,10745.0,233.0
848,80061.0,1263.0
849,4259.0,37.0
850,145469.0,2368.0
851,5739.0,43.0
852,198593.0,5307.0
853,72239.0,894.0
854,773433.0,14151.0
855,61639.0,2107.0
856,53097.0,4556.0
857,18821.0,692.0
858,619232.0,11769.0
859,291190.0,6019.0
860,8578.0,68.0
861,32358.0,377.0
862,249100.0,9147.0
863,102455.0,3968.0
864,72099.0,1420.0
865,44470.0,503.0
866,51020.0,990.0
867,161585.0,5411.0
868,5247.0,155.0
869,114754.0,3924.0
870,130902.0,9543.0
871,115529.0,6788.0
872,85899.0,2308.0
873,91563.0,2581.0
874,90017.0,1717.0
875,7734.0,107.0
876,37525.0,453.0
877,70473.0,1408.0
878,7696.0,476.0
879,194628.0,17790.0
880,28570.0,809.0
881,441610.0,33330.0
882,191243.0,2943.0
883,12338.0,172.0
884,134633.0,4756.0
885,62378.0,871.0
886,28742.0,492.0
887,148349.0,8436.0
888,23051.0,1153.0
889,138655.0,2893.0
890,14712.0,187.0
891,180046.0,1960.0
892,693548.0,13302.0
893,63291.0,450.0
894,1744.0,59.0
895,128093.0,2718.0
896,82526.0,2067.0
897,10778.0,234.0
898,80318.0,1270.0
899,4282.0,38.0
900,146609.0,2380.0
901,5770.0,43.0
902,198449.0,5322.0
903,72898.0,899.0
904,778059.0,14217.0
905,61870.0,2114.0
906,53135.0,4561.0
907,18912.0,697.0
908,618411.0,11803.0
909,292462.0,6045.0
910,8591.0,68.0
911,32341.0,378.0
912,249707.0,9188.0
913,102928.0,3997.0
914,72454.0,1437.0
915,44558.0,505.0
916,51234.0,994.0
917,162391.0,5437.0
918,5291.0,157.0
919,115138.0,3932.0
920,131048.0,9570.0
921,115745.0,6787.0
922,86408.0,2332.0
923,92153.0,2587.0
924,90367.0,1725.0
925,7757.0,107.0
926,37683.0,457.0
927,70559.0,1413.0
928,7719.0,478.0
929,194823.0,17891.0
930,28760.0,810.0
931,441996.0,33346.0
932,192677.0,2957.0
933,12377.0,174.0
934,135214.0,4792.0
935,62579.0,874.0
936,28839.0,493.0
937,148868.0,8474.0
938,23125.0,1159.0
939,140057.0,2904.0
940,14786.0,188.0
941,181532.0,1971.0
942,697474.0,13333.0
943,63952.0,452.0
944,1751.0,59.0
945,128548.0,2729.0
946,83016.0,2075.0
947,10811.0,236.0
948,80585.0,1276.0
949,4305.0,38.0
950,147748.0,2392.0
951,5801.0,44.0
952,198312.0,5337.0
953,73558.0,905.0
954,782804.0,14283.0
955,62100.0,2121.0
956,53174.0,4567.0
957,19002.0,702.0
958,617591.0,11837.0
959,293744.0,6070.0
960,8605.0,68.0
961,32322.0,379.0
962,250310.0,9228.0
963,103396.0,4025.0
964,72805.0,1453.0
965,44647.0,506.0
966,51450.0,997.0
967,163201.0,5462.0
968,5334.0,159.0
969,115522.0,3941.0
970,131194.0,9597.0
971,115962.0,6787.0
972,86900.0,2356.0
973,92747.0,2593.0
974,90720.0,1732.0
975,7779.0,107.0
976,37839.0,460.0
977,70649.0,1417.0
978,7742.0,481.0
979,195019.0,17993.0
980,28950.0,811.0
981,442380.0,33361.0
982,194112.0,2971.0
983,12415.0,175.0
984,135784.0,4827.0
985,62778.0,877.0
986,28935.0,495.0
987,149383.0,8512.0
988,23199.0,1164.0
989,141478.0,2914.0
990,14859.0,189.0
991,183016.0,1982.0
992,701473.0,13364.0
993,64614.0,455.0
994,1758.0,59.0
995,129009.0,2742.0
996,83510.0,2084.0
997,10844.0,237.0
998,80862.0,1283.0
999,4328.0,38.0
1000,148887.0,2403.0
1001,5831.0,44.0
1002,198182.0,5352.0
1003,74218.0,910.0
1004,787671.0,14349.0
1005,62329.0,2128.0
1006,53212.0,4572.0
1007,19093.0,707.0
1008,616778.0,11870.0
1009,295034.0,6096.0
1010,8618.0,68.0
1011,32300.0,380.0
1012,250909.0,9268.0
1013,103859.0,4052.0
1014,73151.0,1469.0
1015,44738.0,507.0
1016,51667.0,1001.0
1017,164015.0,5488.0
1018,5376.0,161.0
1019,115905.0,3949.0
1020,131340.0,9624.0
1021,116179.0,6787.0
1022,87374.0,2379.0
1023,93345.0,2599.0
1024,91076.0,1739.0
1025,7802.0,107.0
1026,37992.0,463.0
1027,70743.0,1421.0
1028,7765.0,483.0
1029,195215.0,18094.0
1030,29141.0,813.0
1031,442762.0,33377.0
1032,195548.0,2986.0
1033,12454.0,176.0
1034,136345.0,4862.0
1035,62977.0,881.0
1036,29031.0,497.0
1037,149893.0,8549.0
1038,23272.0,1170.0
1039,142916.0,2924.0
1040,14931.0,190.0
1041,184497.0,1993.0
1042,705550.0,13395.0
1043,65276.0,457.0
1044,1765.0,59.0
1045,129477.0,2754.0
1046,84007.0,2092.0
1047,10876.0,238.0
1048,81149.0,1290.0
1049,4350.0,38.0
1050,150027.0,2415.0
1051,5862.0,44.0
1052,198058.0,5367.0
1053,74879.0,916.0
1054,792658.0,14415.0
1055,62558.0,2135.0
1056,53251.0,4578.0
1057,19183.0,712.0
1058,615976.0,11903.0
1059,296335.0,6121.0
1060,8631.0,69.0
1061,32276.0,380.0
1062,251507.0,9307.0
1063,104316.0,4079.0
1064,73493.0,1485.0
1065,44830.0,509.0
1066,51886.0,1005.0
1067,164832.0,5514.0
1068,5418.0,162.0
1069,116288.0,3958.0
1070,131485.0,9651.0
1071,116397.0,6786.0
1072,87831.0,2402.0
1073,93947.0,2605.0
1074,91435.0,1746.0
1075,7824.0,107.0
1076,38143.0,467.0
1077,70841.0,1425.0
1078,7788.0,486.0
1079,195412.0,18195.0
1080,29333.0,814.0
1081,443143.0,33392.0
1082,196985.0,3000.0
1083,12493.0,177.0
1084,136897.0,4898.0
1085,63174.0,884.0
1086,29128.0,498.0
1087,150399.0,8586.0
1088,23346.0,1176.0
1089,144369.0,2935.0
1090,15003.0,191.0
1091,185977.0,2004.0
1092,709709.0,13426.0
1093,65940.0,460.0
1094,1772.0,59.0
1095,129950.0,2767.0
1096,84507.0,2100.0
1097,10909.0,239.0
1098,81447.0,1296.0
1099,4372.0,38.0
1100,151166.0,2427.0
1101,5893.0,45.0
1102,197942.0,5382.0
1103,75539.0,922.0
1104,797766.0,14481.0
1105,62785.0,2142.0
1106,53291.0,4583.0
1107,19273.0,717.0
1108,615188.0,11937.0
1109,297646.0,6147.0
1110,8645.0,69.0
1111,32250.0,381.0
1112,252104.0,9347.0
1113,104769.0,4105.0
1114,73831.0,1501.0
1115,44924.0,510.0
1116,52105.0,1008.0
1117,165653.0,5540.0
1118,5459.0,164.0
1119,116671.0,3966.0
1120,131630.0,9678.0
1121,116615.0,6786.0
1122,88269.0,2424.0
1123,94552.0,2610.0
1124,91797.0,1753.0
1125,7847.0,107.0
1126,38293.0,470.0
1127,70945.0,1429.0
1128,7811.0,488.0
1129,195610.0,18296.0
1130,29524.0,816.0
1131,443521.0,33407.0
1132,198423.0,3015.0
1133,12531.0,177.0
1134,137441.0,4933.0
1135,63372.0,887.0
1136,29225.0,500.0
1137,150901.0,8622.0
1138,23418.0,1182.0
1139,145835.0,2945.0
1140,15074.0,192.0
1141,187454.0,2015.0
1142,713953.0,13456.0
1143,66603.0,462.0
1144,1779.0,59.0
1145,130430.0,2780.0
1146,85010.0,2108.0
1147,10942.0,240.0
1148,81754.0,1303.0
1149,4394.0,39.0
1150,152306.0,2439.0
1151,5924.0,45.0
1152,197833.0,5397.0
1153,76199.0,927.0
1154,802992.0,14548.0
1155,63012.0,2148.0
1156,53330.0,4588.0
1157,19362.0,721.0
1158,614417.0,11970.0
1159,298966.0,6172.0
1160,8658.0,69.0
1161,32223.0,382.0
1162,252701.0,9386.0
1163,105217.0,4131.0
1164,74165.0,1516.0
1165,45022.0,511.0
1166,52326.0,1012.0
1167,166477.0,5566.0
1168,5498.0,166.0
1169,117054.0,3975.0
1170,131776.0,9705.0
1171,116833.0,6785.0
1172,88690.0,2446.0
1173,95159.0,2616.0
1174,92162.0,1760.0
1175,7870.0,107.0
1176,38441.0,474.0
1177,71054.0,1433.0
1178,7834.0,490.0
1179,195808.0,18398.0
1180,29716.0,817.0
1181,443898.0,33421.0
1182,199862.0,3029.0
1183,12569.0,178.0
1184,137976.0,4968.0
1185,63569.0,891.0
1186,29323.0,502.0
